GI,count,cumsum
0.22576326530612245,1,7338
0.22584117647058827,1,7339
0.22593037214885953,1,7340
0.22596370548219286,1,7341
0.22600204081632652,1,7342
0.22619831932773113,1,7343
0.22622605042016808,1,7344
0.22626750700280113,1,7345
0.22636938775510204,1,7346
0.22638655462184876,1,7347
0.22673853541416567,2,7349
0.22686274509803922,1,7350
0.22720588235294117,1,7351
0.22727563025210087,1,7352
0.2277551020408163,1,7353
0.22779111644657862,1,7354
0.2278047619047619,1,7355
0.2279111644657863,1,7356
0.2284401644657863,1,7357
0.22856506602641058,1,7358
0.22873673469387756,2,7360
0.22875714285714285,1,7361
0.2292206206482593,1,7362
0.22932448979591835,2,7364
0.22935533253301318,1,7365
0.22940276110444177,1,7366
0.22948179271708685,1,7367
0.22959183673469388,1,7368
0.2299510204081633,1,7369
0.2304,89,7458
0.23101764705882352,3,7461
0.23102240896358542,1,7462
0.23109843937575034,1,7463
0.2311494597839136,1,7464
0.2311759903961585,1,7465
0.2311764705882353,2,7467
0.23132376950780312,2,7469
0.23142857142857146,4,7473
0.2316408163265306,1,7474
0.23168667466986795,1,7475
0.23181176470588238,1,7476
0.23285714285714285,1,7477
0.23287026810724293,1,7478
0.23301320528211283,1,7479
0.2331122448979592,1,7480
0.23325714285714286,1,7481
0.23343337334933972,1,7482
0.23345114045618248,1,7483
0.2337062424969988,1,7484
0.23373265306122448,1,7485
0.23441632653061223,2,7487
0.2344265306122449,2,7489
0.23443061224489795,1,7490
0.23469387755102042,2,7492
0.23474489795918366,1,7493
0.2349939975990396,1,7494
0.23516190476190477,1,7495
0.23523145258103242,1,7496
0.23529411764705882,8,7504
0.23577346938775512,1,7505
0.2359204081632653,1,7506
0.23597687074829934,1,7507
0.23603805522208882,1,7508
0.23614561824729893,1,7509
0.23623673469387757,1,7510
0.2362700680272109,1,7511
0.2365081632653061,1,7512
0.236530612244898,1,7513
0.2365546218487395,1,7514
0.2368702080832333,1,7515
0.23711020408163266,1,7516
0.23737851140456184,1,7517
0.2375825930372149,1,7518
0.23760588235294117,1,7519
0.23762448979591833,2,7521
0.23768463385354144,1,7522
0.2377044417767107,1,7523
0.23797755102040816,1,7524
0.2380140456182473,1,7525
0.23804897959183674,1,7526
0.23851764705882353,1,7527
0.23882376950780312,1,7528
0.23883469387755102,1,7529
0.2388747899159664,1,7530
0.23897058823529413,1,7531
0.23907624609843936,1,7532
0.23910364145658264,1,7533
0.23912989195678272,1,7534
0.23923193277310925,1,7535
0.23934281712685074,1,7536
0.23948363345338136,1,7537
0.23951836734693877,1,7538
0.23988151260504198,1,7539
0.2400560224089636,1,7540
0.24009999999999998,68,7608
0.24013413365346137,1,7609
0.24035114045618244,1,7610
0.24045318127250898,1,7611
0.24102244897959182,1,7612
0.24106698679471789,1,7613
0.2416326530612245,2,7615
0.24164693877551022,1,7616
0.24167551020408162,1,7617
0.24184489795918368,1,7618
0.2420047619047619,2,7620
0.2422122448979592,2,7622
0.2427520912364946,1,7623
0.24276819727891152,1,7624
0.24315882352941176,1,7625
0.24331632653061225,2,7627
0.2434333333333333,2,7629
0.24363157262905163,1,7630
0.24393361344537814,1,7631
0.24396768707482994,1,7632
0.24438571428571426,2,7634
0.24462993197278912,1,7635
0.24463061224489793,2,7637
0.24464261704681872,1,7638
0.24486190476190475,2,7640
0.24489795918367346,4,7644
0.2452668667466987,1,7645
0.24545030892356945,1,7646
0.24570612244897957,1,7647
0.24571124449779913,1,7648
0.2458142857142857,1,7649
0.24591836734693878,1,7650
0.24612448979591833,3,7653
0.24629047619047617,1,7654
0.24633853541416567,1,7655
0.24644081632653062,1,7656
0.24673469387755104,1,7657
0.24676666666666663,1,7658
0.24677953541416567,1,7659
0.24682989195678273,1,7660
0.24693877551020407,1,7661
0.2470339735894358,1,7662
0.24705882352941178,11,7673
0.24709230692276912,1,7674
0.247200300120048,1,7675
0.2472470588235294,2,7677
0.24745114045618247,2,7679
0.24748095238095236,1,7680
0.24753501400560224,1,7681
0.24775726290516206,1,7682
0.2478285714285714,1,7683
0.2484374149659864,1,7684
0.24880588235294115,1,7685
0.24900996398559422,1,7686
0.2493160864345738,2,7688
0.24973265306122444,2,7690
0.24974217687074826,1,7691
0.24987536014405767,1,7692
0.25,65,7757
0.2500764705882353,2,7759
0.25030408163265305,1,7760
0.25039215686274513,1,7761
0.2506122448979592,1,7762
0.25073529411764706,1,7763
0.25075362144857943,1,7764
0.2508373349339736,1,7765
0.25084177671068425,1,7766
0.25142857142857145,1,7767
0.2514405762304922,1,7768
0.2514762905162065,1,7769
0.25166666666666665,1,7770
0.2519047619047619,1,7771
0.2520489795918367,1,7772
0.25207755102040813,1,7773
0.25241632653061225,1,7774
0.25285714285714284,1,7775
0.25293061224489793,1,7776
0.2533142857142857,1,7777
0.2541686674669868,1,7778
0.2542857142857143,1,7779
0.2545470588235294,1,7780
0.2546278511404562,1,7781
0.2548244897959184,2,7783
0.2548888955582233,1,7784
0.2549057523009204,1,7785
0.25490687274909957,1,7786
0.25490996398559423,1,7787
0.25495522208883553,2,7789
0.25510204081632654,2,7791
0.25511904761904763,1,7792
0.2551296118447379,1,7793
0.2551530612244898,1,7794
0.25521608643457383,1,7795
0.25534117647058824,1,7796
0.255508843537415,1,7797
0.25558487394957985,1,7798
0.2557142857142857,2,7800
0.2563285714285714,1,7801
0.25635714285714284,1,7802
0.2564261608643458,1,7803
0.2566142857142857,1,7804
0.25664489795918366,1,7805
0.25666666666666665,1,7806
0.25677647058823533,1,7807
0.2569805522208884,1,7808
0.25749075630252105,1,7809
0.2580081632653061,1,7810
0.25803265306122447,1,7811
0.25882352941176473,10,7821
0.2589435774309724,1,7822
0.2590117647058824,1,7823
0.2592857142857143,1,7824
0.2599265306122449,1,7825
0.2601,67,7892
0.2602040816326531,3,7895
0.2605081632653061,1,7896
0.2605705882352941,1,7897
0.26101224489795916,1,7898
0.2610523809523809,1,7899
0.2612673469387755,1,7900
0.26144158663465383,1,7901
0.26151896758703486,1,7902
0.2617163265306122,1,7903
0.26204081632653065,1,7904
0.2620470588235294,1,7905
0.26225306122448977,1,7906
0.26242172869147656,1,7907
0.2625237695078031,1,7908
0.26253975590236095,1,7909
0.26260204081632654,1,7910
0.2631122448979592,1,7911
0.2635471788715486,1,7912
0.2636764705882353,2,7914
0.2637244897959184,1,7915
0.2637785114045618,1,7916
0.2641882352941176,1,7917
0.26429027611044414,1,7918
0.2646968787515006,1,7919
0.2647619047619048,1,7920
0.26486190476190474,1,7921
0.26503877551020405,1,7922
0.2653061224489796,4,7926
0.2658739791916767,1,7927
0.266063025210084,1,7928
0.26608607442977195,1,7929
0.26652857142857145,1,7930
0.2665326530612245,2,7932
0.2666781512605042,1,7933
0.2670003601440576,1,7934
0.2670434573829532,1,7935
0.26715690276110443,1,7936
0.2672428571428571,1,7937
0.2673551020408163,1,7938
0.26770612244897957,1,7939
0.26802424969988,1,7940
0.2681629051620648,1,7941
0.2683501800720288,1,7942
0.26875844337735094,1,7943
0.2690913229291717,1,7944
0.2692114909963986,1,7945
0.2695165150060024,1,7946
0.26974705882352945,1,7947
0.269849099639856,1,7948
0.2698749099639856,1,7949
0.27006802721088435,1,7950
0.270130612244898,1,7951
0.2701408163265306,1,7952
0.2703309723889556,1,7953
0.27034049619847944,1,7954
0.27040000000000003,56,8010
0.27040816326530615,2,8012
0.27042352941176473,1,8013
0.27058823529411763,9,8022
0.2706380952380953,1,8023
0.2708761904761905,1,8024
0.2708785114045618,1,8025
0.2709847539015606,1,8026
0.2712639455782313,1,8027
0.27169483793517407,1,8028
0.2717972833133253,1,8029
0.2718487394957983,1,8030
0.2719204081632653,1,8031
0.27202881152460984,1,8032
0.2720666666666667,1,8033
0.2721857142857143,1,8034
0.2722448979591837,1,8035
0.27233529411764706,1,8036
0.2724952380952381,1,8037
0.2725690276110444,1,8038
0.2728244897959184,1,8039
0.27296495558223294,1,8040
0.27328487394957984,1,8041
0.2733140756302521,1,8042
0.273338775510204,1,8043
0.2735984393757503,2,8045
0.27370792316926773,1,8046
0.2737333333333334,1,8047
0.27382953181272507,1,8048
0.27430996398559426,1,8049
0.2743201680672269,1,8050
0.2746857142857143,2,8052
0.2748505558223289,1,8053
0.2751255318127251,1,8054
0.2752428571428571,1,8055
0.2755102040816326,2,8057
0.2756380952380953,1,8058
0.27574729891956784,1,8059
0.27631836734693876,1,8060
0.2770530612244898,1,8061
0.2770666666666667,1,8062
0.27734693877551025,1,8063
0.27754285714285715,1,8064
0.2776629051620648,1,8065
0.27815726290516213,1,8066
0.27816326530612245,1,8067
0.2783718087234894,1,8068
0.278790756302521,1,8069
0.27887058823529415,1,8070
0.27895062024809925,1,8071
0.27896966786714683,1,8072
0.2790176470588235,1,8073
0.279030612244898,2,8075
0.2790746698679472,1,8076
0.27935240456182475,1,8077
0.27952785114045614,2,8079
0.27965102040816325,1,8080
0.2804079231692677,1,8081
0.28061224489795916,2,8083
0.28069831932773104,1,8084
0.28090000000000004,50,8134
0.2809130288115246,1,8135
0.28096170468187276,1,8136
0.2810798319327731,1,8137
0.2814204081632653,1,8138
0.28151176470588235,1,8139
0.2816326530612245,1,8140
0.2823529411764706,6,8146
0.2824489795918368,1,8147
0.28294561824729886,1,8148
0.2830285714285714,2,8150
0.28305952380952376,1,8151
0.2833575030012005,1,8152
0.28403361344537814,1,8153
0.2841326530612245,1,8154
0.2843352941176471,1,8155
0.28470952380952386,1,8156
0.2848979015606242,1,8157
0.28490799319727894,1,8158
0.28513409363745496,1,8159
0.2854238095238096,1,8160
0.28543673469387754,1,8161
0.2855764705882353,2,8163
0.2857142857142857,1,8164
0.28574705882352935,1,8165
0.2859295318127251,1,8166
0.2860644057623049,1,8167
0.28629075630252104,1,8168
0.28697478991596637,1,8169
0.2871548619447779,1,8170
0.2871761104441776,1,8171
0.2872265306122449,1,8172
0.28755102040816327,1,8173
0.28761404561824727,1,8174
0.2877160864345738,1,8175
0.2877176470588235,1,8176
0.2878838619447779,1,8177
0.28817886194477793,1,8178
0.2882564225690276,1,8179
0.28864489795918363,1,8180
0.2886456182472989,1,8181
0.28978234333733494,1,8182
0.29007382953181277,1,8183
0.2901546218487395,1,8184
0.2904321728691477,1,8185
0.29045342136854746,1,8186
0.29063529411764705,1,8187
0.2907142857142857,1,8188
0.29081632653061223,3,8191
0.2909924369747899,1,8192
0.2911040816326531,1,8193
0.2911204081632653,2,8195
0.29128391356542616,1,8196
0.2915909963985594,1,8197
0.2916,42,8239
0.29172545018007195,1,8240
0.2919047619047619,1,8241
0.2920428571428571,1,8242
0.2923285714285714,1,8243
0.29238095238095235,1,8244
0.29255238095238095,1,8245
0.29265306122448986,1,8246
0.2928941176470588,1,8247
0.29303721488595436,1,8248
0.2932326530612245,1,8249
0.29350476190476193,1,8250
0.2938104841936775,1,8251
0.2938887154861945,1,8252
0.2939809523809524,1,8253
0.29411764705882354,5,8258
0.29424585834333733,1,8259
0.29425114045618245,1,8260
0.294260144057623,1,8261
0.29433673469387756,1,8262
0.294353181272509,1,8263
0.29439149659863945,1,8264
0.29445714285714286,1,8265
0.2945009603841537,1,8266
0.294616206482593,1,8267
0.2946952380952381,2,8269
0.29471824729891954,1,8270
0.29513277310924363,1,8271
0.29523809523809524,1,8272
0.29529388715486193,1,8273
0.29540952380952384,1,8274
0.29567414965986394,1,8275
0.29582212885154063,1,8276
0.295969387755102,1,8277
0.2962224489795918,1,8278
0.296268487394958,1,8279
0.29636190476190477,1,8280
0.296646218487395,1,8281
0.29665574229691877,1,8282
0.29670204081632656,1,8283
0.29671904761904766,1,8284
0.2967265306122449,1,8285
0.29695714285714286,1,8286
0.2970465882352942,1,8287
0.29714489795918364,2,8289
0.29731428571428575,1,8290
0.29741132452981195,1,8291
0.297430612244898,1,8292
0.29747585034013607,1,8293
0.29751176470588236,1,8294
0.2975434573829532,1,8295
0.2977904761904762,1,8296
0.2979903961584634,1,8297
0.298334693877551,1,8298
0.29874285714285714,1,8299
0.2988489795918367,1,8300
0.2992196878751501,1,8301
0.29933973589435775,1,8302
0.3000522208883553,1,8303
0.3001263705482193,1,8304
0.3001323229291717,1,8305
0.30016530612244896,1,8306
0.3006802721088435,1,8307
0.30091632653061223,1,8308
0.3010122448979592,1,8309
0.3010204081632653,1,8310
0.30104421768707484,1,8311
0.3010729591836735,1,8312
0.30130983393357347,1,8313
0.3013805522208884,1,8314
0.30160588235294117,1,8315
0.3017079231692677,1,8316
0.3018040816326531,1,8317
0.30189075630252105,1,8318
0.3020948379351741,1,8319
0.30217286914765906,1,8320
0.3024009603841537,1,8321
0.30246098439375746,1,8322
0.30250000000000005,46,8368
0.30253265306122445,3,8371
0.3025470588235294,1,8372
0.3025659863945578,1,8373
0.3025755102040816,1,8374
0.3025850340136054,1,8375
0.302728331332533,1,8376
0.302853181272509,1,8377
0.3028571428571429,2,8379
0.302958943577431,1,8380
0.30308598439375745,1,8381
0.3031593037214886,1,8382
0.30343673469387755,2,8384
0.3036181072428972,1,8385
0.30361848739495795,1,8386
0.30385434173669473,1,8387
0.30387755102040814,1,8388
0.3039285714285715,1,8389
0.30403937575030016,1,8390
0.3041924369747899,1,8391
0.3045314525810325,1,8392
0.30504117647058826,1,8393
0.3055513805522209,2,8395
0.3058823529411765,1,8396
0.3059648259303721,1,8397
0.30610240096038416,1,8398
0.30612244897959184,7,8405
0.3061285714285714,1,8406
0.30621992797118847,1,8407
0.3065625450180072,1,8408
0.30720833333333336,1,8409
0.30756302521008405,1,8410
0.30786470588235293,1,8411
0.30799251700680275,1,8412
0.3082142857142858,1,8413
0.308525450180072,1,8414
0.30852797118847536,1,8415
0.30869047619047624,1,8416
0.308703481392557,1,8417
0.3088265306122449,1,8418
0.3090530612244898,1,8419
0.30918067226890755,1,8420
0.3092079231692677,1,8421
0.30961608643457383,1,8422
0.3096846338535414,1,8423
0.3101190476190477,1,8424
0.3105344537815126,1,8425
0.3105558823529412,1,8426
0.3106842737094838,1,8427
0.3109402737094838,1,8428
0.3109469387755102,1,8429
0.3109571428571428,1,8430
0.3110842737094838,1,8431
0.3111051056422569,1,8432
0.3111204081632653,2,8434
0.3112244897959184,1,8435
0.3115122448979592,1,8436
0.3115206546618648,1,8437
0.3115285714285714,1,8438
0.3117557022809124,1,8439
0.3119069227691077,1,8440
0.31200816326530617,1,8441
0.31203265306122446,2,8443
0.3120728291316527,1,8444
0.31229591836734694,1,8445
0.3124795918367347,1,8446
0.3127367346938775,1,8447
0.31326530612244896,1,8448
0.3133705882352941,1,8449
0.31360000000000005,33,8482
0.31367891156462585,1,8483
0.31369411764705885,2,8485
0.3139949179671869,1,8486
0.31403406602641054,1,8487
0.31406362545018013,1,8488
0.3141416566626651,1,8489
0.31416470588235296,1,8490
0.314299599839936,1,8491
0.3153237695078031,1,8492
0.31553209643857544,1,8493
0.3156298919567827,1,8494
0.3159809523809524,1,8495
0.31604897959183675,1,8496
0.3164235294117647,1,8497
0.31661428571428574,1,8498
0.31680588235294116,1,8499
0.31710780312124853,1,8500
0.317134693877551,1,8501
0.31740952380952386,1,8502
0.3175711884753901,1,8503
0.31757647058823524,1,8504
0.3176470588235294,6,8510
0.31766290516206486,1,8511
0.3177805522208883,1,8512
0.3178147258903562,1,8513
0.3178394957983193,1,8514
0.31786938775510204,1,8515
0.31821568627450986,1,8516
0.3187190476190477,1,8517
0.3189577430972389,1,8518
0.3190761904761905,1,8519
0.31918367346938775,1,8520
0.31922541016406564,1,8521
0.3193705882352941,1,8522
0.3195519807923169,1,8523
0.3203511404561825,1,8524
0.32066470588235296,1,8525
0.320868787515006,1,8526
0.32097082833133256,1,8527
0.32119217687074825,1,8528
0.32142040816326534,2,8530
0.3214285714285714,2,8532
0.32142857142857145,1,8533
0.3215646258503402,1,8534
0.3217612244897959,1,8535
0.3218337334933974,1,8536
0.32213445378151256,1,8537
0.3224489795918367,1,8538
0.3225,1,8539
0.32275510204081637,1,8540
0.3228061224489796,1,8541
0.32305462184873945,1,8542
0.32326530612244897,1,8543
0.3232986394557823,1,8544
0.32329982993197276,1,8545
0.32334744897959183,1,8546
0.3234183673469388,1,8547
0.3237770708283313,1,8548
0.3243591836734694,1,8549
0.32455078031212486,1,8550
0.3247058823529412,1,8551
0.32473241296518607,1,8552
0.32484993997599043,1,8553
0.32489999999999997,41,8594
0.3250564225690276,1,8595
0.32531812725090037,1,8596
0.32535894357743095,1,8597
0.3254201680672269,1,8598
0.3254414165666267,1,8599
0.32545018007202886,1,8600
0.325569387755102,1,8601
0.32612545018007205,1,8602
0.32620672268907563,1,8603
0.3262530612244898,1,8604
0.32630060024009605,1,8605
0.3263285714285714,1,8606
0.32653061224489793,5,8611
0.326530612244898,1,8612
0.32733877551020407,1,8613
0.3275510204081633,1,8614
0.32757959183673474,1,8615
0.3277571428571428,1,8616
0.32775714285714286,1,8617
0.3277728691476591,1,8618
0.3279588235294118,1,8619
0.32804285714285714,1,8620
0.32807899159663867,1,8621
0.3284714285714285,1,8622
0.3285714285714286,1,8623
0.3287095238095238,1,8624
0.3288285714285714,1,8625
0.3291262837134854,1,8626
0.32933589435774313,1,8627
0.32941176470588235,4,8631
0.3294238095238095,1,8632
0.32948523409363745,1,8633
0.32950170068027207,1,8634
0.32959627851140455,1,8635
0.3298971188475391,1,8636
0.3299803921568628,1,8637
0.3300120048019207,1,8638
0.3300795918367347,1,8639
0.33066770708283316,1,8640
0.33071512605042014,1,8641
0.33072244897959185,1,8642
0.3308295918367347,1,8643
0.3309714285714285,1,8644
0.3313285714285714,1,8645
0.3315666666666666,1,8646
0.33163265306122447,1,8647
0.3319276110444178,1,8648
0.3319367346938775,1,8649
0.3319676870748299,1,8650
0.3319986394557823,1,8651
0.33207118847539013,1,8652
0.3321316926770709,1,8653
0.33223445378151256,1,8654
0.3324408163265306,1,8655
0.3325190476190476,3,8658
0.3328058823529412,1,8659
0.3331122448979592,1,8660
0.3331448979591837,1,8661
0.33334957983193275,1,8662
0.3334516206482593,1,8663
0.33346336534613846,1,8664
0.3335535014005602,1,8665
0.3336816326530612,1,8666
0.3342422569027611,1,8667
0.3342709483793517,1,8668
0.33445439735894356,1,8669
0.33456326530612246,1,8670
0.33472785114045617,1,8671
0.3347764705882353,1,8672
0.3348769507803121,1,8673
0.33528667466986795,1,8674
0.3354380456182473,1,8675
0.33560232092837133,1,8676
0.33612244897959187,1,8677
0.3364,24,8701
0.336734693877551,1,8702
0.3374909963985595,1,8703
0.3375750300120048,1,8704
0.3377829931972789,1,8705
0.33778367346938776,1,8706
0.3378000300120048,1,8707
0.3378396458583433,1,8708
0.3379957482993197,1,8709
0.338209793917567,1,8710
0.3382469387755102,1,8711
0.33826005402160864,1,8712
0.3383047619047619,2,8714
0.33859807923169266,1,8715
0.33878095238095235,1,8716
0.3389479391756703,1,8717
0.339062024809924,1,8718
0.3391102040816327,1,8719
0.33917436534613843,1,8720
0.33973333333333333,1,8721
0.34033529411764707,1,8722
0.34068571428571426,1,8723
0.3407434573829532,1,8724
0.3408047619047619,1,8725
0.34087551020408163,1,8726
0.3409231292517007,1,8727
0.3411764705882353,1,8728
0.3412997515006002,1,8729
0.34156938775510204,1,8730
0.34173265306122447,1,8731
0.3418285714285715,1,8732
0.34183673469387754,2,8734
0.3421142857142857,1,8735
0.3421408163265306,1,8736
0.34259047619047617,1,8737
0.34262040816326533,1,8738
0.34270204081632655,1,8739
0.3428285714285714,1,8740
0.34285714285714286,1,8741
0.34308231292517005,1,8742
0.34321728691476594,1,8743
0.3433047619047619,1,8744
0.3434337334933974,1,8745
0.34429591836734696,1,8746
0.3444237695078031,1,8747
0.34450204081632657,1,8748
0.3447298919567827,1,8749
0.34483731492597036,1,8750
0.3449249299719888,1,8751
0.34535714285714286,1,8752
0.3454714285714286,1,8753
0.3455909963985594,1,8754
0.34610120048019205,1,8755
0.34664165666266505,1,8756
0.3466612244897959,2,8758
0.3468193913565426,1,8759
0.34693061224489796,1,8760
0.3469387755102041,5,8765
0.34725546218487396,1,8766
0.34760240096038414,1,8767
0.3477493197278912,1,8768
0.34777482993197284,1,8769
0.3478478991596638,1,8770
0.34809999999999997,20,8790
0.34825201320528215,1,8791
0.3483230156062425,1,8792
0.34836746698679466,1,8793
0.34843937575030015,1,8794
0.3484816326530612,1,8795
0.34865930372148857,1,8796
0.3488475390156063,1,8797
0.34945978391356547,1,8798
0.3496296918767507,1,8799
0.3497361344537815,1,8800
0.35,1,8801
0.3500047619047619,1,8802
0.35027210884353743,1,8803
0.3506781212484994,1,8804
0.3507007402961185,1,8805
0.3509571428571428,1,8806
0.35110408163265305,1,8807
0.35114414405762306,1,8808
0.3517734693877551,1,8809
0.35186443217286917,1,8810
0.3519095238095238,1,8811
0.3520326530612245,1,8812
0.35232857142857144,1,8813
0.35234489795918367,1,8814
0.3528489795918367,1,8815
0.35294117647058826,3,8818
0.3530344537815126,1,8819
0.353333493397359,1,8820
0.3535530612244898,1,8821
0.3535945578231292,1,8822
0.35365232092837134,1,8823
0.353781512605042,1,8824
0.35399099639855947,1,8825
0.35429915966386555,1,8826
0.35445714285714286,1,8827
0.3545775606242497,1,8828
0.35458979591836737,1,8829
0.35462184873949576,1,8830
0.35465170068027213,1,8831
0.3547666666666666,1,8832
0.3550420168067227,1,8833
0.355084993997599,1,8834
0.3556815630252101,1,8835
0.355739855942377,1,8836
0.35595882352941177,1,8837
0.3561824729891957,1,8838
0.35652004801920767,1,8839
0.3566871848739495,1,8840
0.3568755102040816,1,8841
0.35714285714285715,2,8843
0.35718511404561826,1,8844
0.3572064729891957,1,8845
0.357430612244898,1,8846
0.3575932773109244,1,8847
0.3576266410564226,1,8848
0.35796794717887154,1,8849
0.3579748299319728,1,8850
0.3585099639855942,1,8851
0.3585559023609443,1,8852
0.35861200480192074,1,8853
0.35871404561824727,1,8854
0.35932629051620646,1,8855
0.36,32,8887
0.3606791116446579,1,8888
0.3609523809523809,1,8889
0.3612235294117647,1,8890
0.36132653061224496,1,8891
0.3613705882352941,1,8892
0.36158163265306126,1,8893
0.3615933457382953,1,8894
0.36200902360944376,1,8895
0.36201802721088433,1,8896
0.3620764705882353,1,8897
0.3622448979591837,1,8898
0.36259421768707484,1,8899
0.3626916090436174,1,8900
0.36276794717887156,1,8901
0.3630952380952381,1,8902
0.36348156422569033,1,8903
0.36365066026410564,1,8904
0.36375714285714283,1,8905
0.36379047619047616,1,8906
0.3638095238095238,1,8907
0.3639667466986795,1,8908
0.36404761904761906,1,8909
0.36406878751500604,1,8910
0.3641342136854742,1,8911
0.364421306122449,1,8912
0.36451764705882356,1,8913
0.36454117647058826,1,8914
0.36470588235294116,3,8917
0.3651190476190476,1,8918
0.36517551020408157,1,8919
0.365255462184874,1,8920
0.3654516206482593,1,8921
0.3657163265306122,1,8922
0.36576530612244895,1,8923
0.36576566626650664,1,8924
0.36585978391356544,1,8925
0.3658771108443377,1,8926
0.3659258603441376,1,8927
0.3659819303721488,1,8928
0.3663857142857143,1,8929
0.366424649859944,1,8930
0.3668489795918367,1,8931
0.3673387755102041,1,8932
0.3673469387755102,3,8935
0.36763469387755104,1,8936
0.3678070828331332,1,8937
0.36781812725090035,1,8938
0.3679471788715486,1,8939
0.3681572629051621,1,8940
0.36825930372148863,2,8942
0.368551462184874,1,8943
0.3686746098439376,1,8944
0.3687632653061224,1,8945
0.3695016102440976,1,8946
0.3695761904761905,1,8947
0.3699486194477791,1,8948
0.3702772793117247,1,8949
0.37027755102040816,1,8950
0.37058823529411766,1,8951
0.3708358943577431,1,8952
0.37195882352941173,1,8953
0.3721,23,8976
0.3723448979591837,2,8978
0.37244897959183676,1,8979
0.3725968787515006,1,8980
0.37280112044817926,1,8981
0.3730390156062425,1,8982
0.3731228091236494,1,8983
0.373135294117647,2,8985
0.37327776350540215,1,8986
0.3732923169267708,1,8987
0.3734183673469388,1,8988
0.3737755102040817,1,8989
0.37395476190476196,1,8990
0.3740136054421769,1,8991
0.3747190476190476,1,8992
0.3748244897959184,1,8993
0.37496598639455786,1,8994
0.3753061224489796,1,8995
0.37543333333333334,1,8996
0.3757163265306122,1,8997
0.37579315726290513,1,8998
0.37617046818727495,1,8999
0.3762823529411765,1,9000
0.37630588235294116,1,9001
0.37630802320928364,1,9002
0.37637703081232493,1,9003
0.3764705882352941,2,9005
0.3764864345738296,1,9006
0.3765020408163265,1,9007
0.3765324729891957,1,9008
0.376878231292517,1,9009
0.3769102040816326,1,9010
0.37699063625450185,1,9011
0.3774469387755102,1,9012
0.37755102040816324,3,9015
0.37774705882352944,1,9016
0.3778511404561825,1,9017
0.37877480432172866,1,9018
0.37881716686674666,1,9019
0.37906326530612244,1,9020
0.3794544217687075,1,9021
0.3798647058823529,1,9022
0.38012605042016806,1,9023
0.3803481392557023,1,9024
0.3804594237695078,1,9025
0.3805789915966386,1,9026
0.3806032412965187,1,9027
0.3807320528211284,1,9028
0.3816846338535414,1,9029
0.3818438175270108,1,9030
0.3820153661464586,1,9031
0.3820927971188475,1,9032
0.3823755102040816,1,9033
0.38254897959183676,1,9034
0.3826530612244898,1,9035
0.3835298519407763,1,9036
0.38381428571428566,1,9037
0.38423553421368545,1,9038
0.38434573829531815,1,9039
0.3844,17,9056
0.3845658263305322,1,9057
0.3854672268907563,1,9058
0.38562925170068024,1,9059
0.3858196878751501,1,9060
0.3861224489795918,1,9061
0.38612448979591835,1,9062
0.38626914765906356,1,9063
0.38649435774309726,1,9064
0.38691509363745497,1,9065
0.38739411764705883,1,9066
0.3874204081632653,1,9067
0.38747755102040815,1,9068
0.3875156462585034,1,9069
0.3876493397358944,1,9070
0.3881099839935975,1,9071
0.38814909963985594,1,9072
0.38820952380952384,1,9073
0.38823529411764707,2,9075
0.38826674669867944,1,9076
0.38905902360944383,1,9077
0.3890830732292917,1,9078
0.3895558223289316,1,9079
0.3904438175270108,1,9080
0.3906245102040816,1,9081
0.39063625450180073,1,9082
0.39073529411764707,1,9083
0.3912265306122449,1,9084
0.39154285714285714,1,9085
0.3920183673469388,1,9086
0.392037575030012,1,9087
0.39225714285714286,1,9088
0.3925506602641056,1,9089
0.39272301920768304,1,9090
0.39285714285714285,1,9091
0.39289183673469386,1,9092
0.39315726290516206,1,9093
0.39320527210884354,1,9094
0.3935513805522209,1,9095
0.39436770708283314,1,9096
0.394369387755102,1,9097
0.39440000000000003,1,9098
0.3945183673469388,1,9099
0.39489795918367343,1,9100
0.3951058823529412,2,9102
0.3952326530612245,2,9104
0.39543817527010805,1,9105
0.3957070428171269,1,9106
0.39592220888355345,1,9107
0.39617731092436975,1,9108
0.39627634053621447,1,9109
0.39627851140456183,2,9111
0.39632857142857136,1,9112
0.3966176470588236,1,9113
0.39690000000000003,15,9128
0.3969205282112845,1,9129
0.3969979591836735,1,9130
0.39762448979591836,1,9131
0.39768511404561824,1,9132
0.39771020408163266,1,9133
0.39794763145258105,1,9134
0.3979591836734694,3,9137
0.3980768707482993,1,9138
0.3982352941176471,1,9139
0.3982590636254502,1,9140
0.3985666666666667,1,9141
0.3991489795918367,1,9142
0.3992809523809524,1,9143
0.3997570932372949,1,9144
0.39983529411764707,1,9145
0.3999284237695078,1,9146
0.4,4,9150
0.40010204081632655,1,9151
0.400584331332533,1,9152
0.4006717486994798,1,9153
0.40094600840336136,1,9154
0.4012605042016807,1,9155
0.4012764705882353,1,9156
0.4015825930372149,1,9157
0.4025829131652661,1,9158
0.40261428571428576,1,9159
0.4030904761904762,1,9160
0.4030982993197279,1,9161
0.40311972789115647,1,9162
0.40322352941176476,1,9163
0.40341088435374156,1,9164
0.4040391356542617,1,9165
0.40408163265306124,1,9166
0.4042224489795918,1,9167
0.4042809523809524,1,9168
0.4043898203281312,1,9169
0.4045422769107643,1,9170
0.40459319727891163,1,9171
0.4047614645858343,1,9172
0.40480816326530616,1,9173
0.405578231292517,1,9174
